dataset_id,file,boundary_m,label,omega_rpm,axial_depth_m,kurtosis_1st_derivative,ar_coeff_2,d2_energy,skewness_1st_derivative,multi_axis_energy_asymmetry,d3_d4_subband_energy_ratio,coherence_at_dominant_resonant,impulse_factor,cross_axis_peak_delay,cross_spectral_centroid,phase_space_ellipsicity,bivariate_orbit_radius_ratio
3,ds3_time3_107.h5,0.009137602026500286,0,14000.0,0.005,1.5266126189566915,-0.7055534284227043,14450.339325318404,0.23278831968724759,-0.4533209098911449,0.05029159271853047,0.9999510326592709,2.000867878759163,0.00011904761904760196,953.6041235050805,0.6585104373702046,0.28667681396982975
3,ds3_time3_108.h5,0.009137602026500286,0,14000.0,0.006,1.5289906677365444,-0.7066386150527647,18857.51814565325,0.18558094025735897,-0.4486629507948805,0.04921853462416208,0.9999411631784152,1.9877133809528713,0.00011904761904760196,950.2466889589896,0.6585275461400889,0.2868706437461795
3,ds3_time3_109.h5,0.009137602026500286,0,14000.0,0.007,1.5364149414479111,-0.8459068810446497,24905.737086326924,0.09506843337217918,-0.4408018486830118,0.04870804308723143,0.9999177206119366,1.967285010558607,0.00011904761904760196,945.8134937217379,0.6586632561511853,0.2871522210769984
3,ds3_time3_110.h5,0.009137602026500286,0,14000.0,0.008,1.5499193407857217,-0.7810059188699949,25612.90055276183,-0.0031423278817914544,-0.43426242270486815,0.05099213975974428,0.9998870758632293,2.0093190036625495,0.00011904761904760196,944.778783310769,0.6591720496283532,0.2874226407401258
3,ds3_time3_111.h5,0.009137602026500286,0,14000.0,0.009,1.6365569813067609,-1.1344843633885782,49568.250602187276,-0.2164542604124521,-0.42861289683607695,0.0717085874175689,0.9998669459001851,2.078996897124591,0.0009523809523808157,957.5124363703487,0.6638272132796862,0.28838857683220315
3,ds3_time3_112.h5,0.009137602026500286,1,14000.0,0.009999999999999998,2.1331685431569487,-1.649249321448729,248769.00715071018,-0.5990363539408915,-0.40243607047140867,0.17901414023085926,0.999810754468507,2.4013969044055963,0.0009523809523808157,1045.7337543006893,0.704691163889686,0.2965614012386077
3,ds3_time3_113.h5,0.011496978081946595,0,14500.0,0.001,1.5625580763416533,-0.9564090284089519,20731.86772414198,1.4610791230744913,-0.4761698206377468,0.07565006847863101,0.9999580279862124,2.069170903429231,7.957559681698312e-05,1183.5954371241958,0.6907511021879423,0.2731489328230757
3,ds3_time3_114.h5,0.011496978081946595,0,14500.0,0.002,1.5611626056262435,-0.9146581408531511,28851.705289996935,0.9494489714398504,-0.46629924571640274,0.07263776389149479,0.9999429171627934,2.0590747467554826,7.957559681698312e-05,1103.7570071796927,0.6906311277468395,0.27364729517161873
3,ds3_time3_115.h5,0.011496978081946595,0,14500.0,0.003,1.5567581525201923,-0.7623177100109854,24203.08606946072,0.5159223454586395,-0.4504326257529788,0.06626523512831597,0.999904826826284,2.0301018863716083,7.957559681698312e-05,1026.9678762868596,0.6904752805960698,0.2744967854113271
3,ds3_time3_116.h5,0.011496978081946595,0,14500.0,0.004,1.5537352513316298,-0.6424368145237286,19909.920216589395,0.4015199001018037,-0.4437673166992834,0.06340411903781418,0.9998806574394242,2.014519265434933,7.957559681698312e-05,1007.048690964473,0.6904293740219912,0.2748371964388673
3,ds3_time3_117.h5,0.011496978081946595,0,14500.0,0.005,1.5470355457225242,-0.675394102301414,19172.6857270494,0.25127291248252254,-0.4324485184779778,0.059725774519712116,0.9998131961039024,1.9661347487639422,7.957559681698312e-05,987.0466876675474,0.6904315580599337,0.27539267363995185
3,ds3_time3_118.h5,0.011496978081946595,0,14500.0,0.006,1.543992990378486,-0.6846218465112168,23436.27895486838,0.19943915161508174,-0.42768388964099907,0.0587948722657921,0.9997667210430214,1.9323176856744027,7.957559681698312e-05,983.9556256131739,0.6904737560418055,0.27562556552970346
3,ds3_time3_119.h5,0.011496978081946595,0,14500.0,0.007,1.5407358842062269,-0.7670829855784221,29600.098964262455,0.10093026189605547,-0.4196767001648287,0.0581348157082818,0.9996520038603106,1.8632809960902907,0.00011936339522547468,980.0443201955421,0.690602068289991,0.2760372099543356
3,ds3_time3_120.h5,0.011496978081946595,0,14500.0,0.008,1.5408497928061664,-0.7123527274837412,30031.318427957685,0.05446013477514558,-0.4162790035018242,0.058217845783178644,0.9995867312001436,1.8279588222361987,0.00011936339522547468,979.0034784650991,0.6906763465638907,0.2762263164882612
3,ds3_time3_121.h5,0.011496978081946595,0,14500.0,0.009,1.5453005354387157,-0.6557015632412652,30725.929344281205,-0.03869486094168184,-0.4103304264018979,0.05877882037901723,0.9994422743730809,1.7409183954793148,0.00011936339522547468,978.8952930224388,0.6908186514886505,0.27657316363907714
3,ds3_time3_122.h5,0.011496978081946595,0,14500.0,0.009999999999999998,1.5495888341701098,-0.6516486370345489,29989.09461735875,-0.08733262500743365,-0.4076409825520292,0.05939867575342066,0.9993637817264522,1.690606936222608,0.00011936339522547468,979.751106557888,0.6908923184518881,0.27675537309134696
3,ds3_time3_123.h5,0.011496978081946595,0,14500.0,0.011,1.5623492070620673,-0.5450863775660508,25716.45527066276,-0.19715247452300524,-0.40250029222441963,0.06360155633902363,0.9991914986431393,1.6023132592950362,7.957559681698312e-05,983.5454844443985,0.6911715684310422,0.2771932996812997
3,ds3_time3_124.h5,0.011496978081946595,1,14500.0,0.012,1.649842904057318,-1.0406187255920072,52768.963738828126,-0.4091675805222418,-0.3964422506428318,0.09782607014840028,0.9990941058423113,1.7039956808453294,0.0009151193633953059,1010.4986354479232,0.6954446460652366,0.278389375881457
3,ds3_time3_125.h5,0.011496978081946595,1,14500.0,0.013,2.1204872521099696,-1.2806480300900063,169750.17611603625,-0.4251544331060181,-0.37685633483935715,0.18337748019620254,0.9988653287807379,1.847396561594198,0.0009151193633953059,1117.1181637590148,0.725860613688658,0.2852786717780637
3,ds3_time3_126.h5,0.01410685569263278,0,15000.0,0.001,1.558876320033622,-0.030496220184409006,7993.314405239154,2.9541878258009353,-0.4698691599104823,0.09082188749937703,0.9997238492865216,2.088674891687425,3.999999999999837e-05,1464.6034469226938,0.7265167791009084,0.26034232760852766
